order_detail_id,order_id,product_id,quantity,discount,tax_rate,total_price,profit,unit_price,cost_price,is_loss_sale
OD0009412,O202403194552,P125,2,0.15,0.21,2976.27,321.75,1446.9,1068.99,False
OD0009414,O202506234553,P126,2,0.18,0.21,1941.36,275.11,978.31,664.66,False
OD0009415,O202506234553,P135,4,0.04,0.21,3408.6,908.9,733.6,477.03,False
OD0009416,O202506234553,P153,5,0.0,0.21,8164.35,1584.45,1349.48,1032.59,False
OD0009417,O202503024554,P101,2,0.0,0.21,2698.08,925.64,1114.91,652.09,False
OD0009418,O202503024554,P105,3,0.07,0.21,815.82,214.48,241.66,153.25,False
OD0009419,O202303084555,P102,2,0.15,0.21,117.97,17.2,57.35,40.145,False
OD0009420,O202303084555,P101,2,0.25,0.21,2023.56,368.19,1114.91,652.09,False
OD0009421,O202405044556,P157,4,0.3,0.21,579.52,-44.22,171.05,130.79,True
OD0009422,O202405044556,P101,3,0.23,0.21,3116.28,619.17,1114.91,652.09,False
OD0009423,O202405044556,P132,4,0.0,0.21,2495.26,799.8,515.55,315.6,False
OD0009424,O202507284557,P158,4,0.27,0.21,1641.98,228.85,464.73,282.04,False
OD0009425,O202507284557,P116,2,0.0,0.21,1861.44,461.51,769.19,538.433,False
OD0009426,O202507284557,P126,3,0.13,0.21,3089.6,559.41,978.31,664.66,False
OD0009427,O202507284557,P106,2,0.06,0.21,2895.3,479.11,1272.77,956.85,False
OD0009428,O202408074558,P116,2,0.24,0.21,1414.69,92.3,769.19,538.433,False
OD0009429,O202408074558,P136,4,0.21,0.21,5651.7,260.03,1478.11,1102.7,False
OD0009430,O202311204559,P152,1,0.02,0.21,1486.45,492.61,1253.54,735.86,False
OD0009431,O202409234560,P137,1,0.28,0.21,1251.39,44.61,1436.4,989.6,False
OD0009432,O202409234560,P129,5,0.29,0.21,4324.58,638.88,1006.77,587.03,False
OD0009433,O202408274561,P118,5,0.06,0.21,4540.39,697.79,798.38,610.92,False
OD0009434,O202408274561,P153,4,0.04,0.21,6270.22,1051.64,1349.48,1032.59,False
OD0009435,O202408274561,P124,4,0.06,0.21,915.79,203.33,201.29,138.38,False
OD0009436,O202409294562,P101,1,0.14,0.21,1160.18,306.73,1114.91,652.09,False
OD0009437,O202409294562,P103,4,0.06,0.21,3850.1,726.66,846.25,613.81,False
OD0009438,O202303154563,P130,2,0.28,0.21,2054.43,288.64,1179.08,704.62,False
OD0009439,O202307024564,P122,5,0.11,0.21,3973.87,919.79,738.02,472.88,False
OD0009440,O202307024564,P147,2,0.05,0.21,3214.74,504.71,1398.32,1076.05,False
OD0009441,O202307024564,P139,3,0.21,0.21,242.89,2.59,84.7,66.05,False
OD0009442,O202502194565,P145,5,0.12,0.21,2156.97,222.37,405.14,312.05,False
OD0009443,O202502194565,P141,3,0.08,0.21,4718.79,954.9,1412.98,981.64,False
OD0009444,O202502194565,P139,1,0.2,0.21,81.99,1.71,84.7,66.05,False
OD0009445,O202412144566,P160,4,0.11,0.21,4404.43,1051.99,1022.48,647.01,False
OD0009446,O202304044567,P118,2,0.14,0.21,1661.59,151.37,798.38,610.92,False
OD0009447,O202412144568,P105,2,0.27,0.21,426.92,46.32,241.66,153.25,False
OD0009448,O202406154569,P160,1,0.16,0.21,1039.25,211.87,1022.48,647.01,False
OD0009449,O202406304570,P114,5,0.01,0.21,7955.13,2684.79,1328.18,777.94,False
OD0009450,O202406304570,P129,5,0.13,0.21,5299.13,1444.3,1006.77,587.03,False
OD0009451,O202406304570,P111,1,0.0,0.21,453.46,143.35,374.76,231.41,False
OD0009452,O202405134571,P151,2,0.15,0.21,1331.39,194.18,647.25,453.075,False
OD0009453,O202405134571,P105,2,0.05,0.21,555.58,152.65,241.66,153.25,False
OD0009454,O202306094572,P119,5,0.29,0.21,4962.2,500.35,1155.21,720.13,False
OD0009455,O202212284573,P120,5,0.23,0.21,6792.61,678.62,1458.11,987.02,False
OD0009456,O202310284574,P137,1,0.15,0.21,1477.34,231.34,1436.4,989.6,False
OD0009457,O202310284574,P128,4,0.12,0.21,1495.49,161.66,351.12,268.57,False
OD0009458,O202312274575,P145,3,0.15,0.21,1250.06,96.96,405.14,312.05,False
OD0009459,O202312274575,P124,1,0.07,0.21,226.51,48.82,201.29,138.38,False
OD0009460,O202304294576,P139,1,0.0,0.21,102.49,18.65,84.7,66.05,False
OD0009461,O202304294576,P121,2,0.14,0.21,637.62,165.2,306.37,180.88,False
OD0009462,O202304294576,P119,4,0.17,0.21,4640.71,954.78,1155.21,720.13,False
OD0009463,O202303154577,P125,2,0.21,0.21,2766.18,148.12,1446.9,1068.99,False
OD0009464,O202303154577,P157,2,0.12,0.21,364.27,39.47,171.05,130.79,False
OD0009465,O202402154578,P153,4,0.18,0.21,5355.82,295.93,1349.48,1032.59,False
OD0009466,O202402154578,P157,3,0.0,0.21,620.91,120.78,171.05,130.79,False
OD0009467,O202401074579,P146,5,0.17,0.21,3328.7,677.39,662.89,414.72,False
OD0009468,O202308164580,P106,3,0.28,0.21,3326.51,-121.37,1272.77,956.85,True
OD0009469,O202308164580,P134,2,0.24,0.21,157.01,0.16,85.37,64.8,False
OD0009470,O202404054581,P120,1,0.0,0.21,1764.31,471.09,1458.11,987.02,False
OD0009471,O202404054581,P135,4,0.0,0.21,3550.62,1026.28,733.6,477.03,False
OD0009472,O202404054581,P127,1,0.0,0.21,621.63,-302.44,513.74,312.11,True
OD0009473,O202404054581,P157,4,0.3,0.21,579.52,-44.22,171.05,130.79,True
OD0009474,O202503054582,P144,3,0.0,0.21,2515.01,417.72,692.84,553.6,False
OD0009475,O202503054582,P125,4,0.25,0.21,5252.25,64.74,1446.9,1068.99,False
OD0009476,O202310274583,P104,3,0.04,0.21,1479.3,280.56,424.5,314.0,False
OD0009477,O202310274583,P119,4,0.07,0.21,5199.83,1416.86,1155.21,720.13,False
OD0009478,O202310274583,P137,1,0.13,0.21,1512.1,260.07,1436.4,989.6,False
OD0009479,O202503064584,P158,4,0.1,0.21,2024.36,544.87,464.73,282.04,False
OD0009480,O202502264585,P146,5,0.21,0.21,3168.28,544.82,662.89,414.72,False
OD0009481,O202502264585,P156,5,0.24,0.21,6379.68,742.81,1387.49,905.93,False
OD0009482,O202502264585,P139,3,0.27,0.21,224.45,-12.66,84.7,66.05,True
OD0009483,O202502264585,P130,1,0.26,0.21,1055.75,167.9,1179.08,704.62,False
OD0009484,O202405124586,P129,4,0.28,0.21,3508.39,551.38,1006.77,587.03,False
OD0009485,O202402294587,P124,1,0.06,0.21,228.95,50.83,201.29,138.38,False
OD0009486,O202402294587,P138,2,0.02,0.21,792.99,187.25,334.37,234.059,False
OD0009487,O202402294587,P140,5,0.07,0.21,7193.48,1470.27,1278.5,894.9499999999999,False
OD0009488,O202412074588,P150,4,0.29,0.21,1742.22,-172.27,506.99,403.03,True
OD0009489,O202407124589,P143,3,0.07,0.21,1369.81,266.12,405.76,288.65,False
OD0009490,O202407124589,P136,3,0.06,0.21,5043.61,860.17,1478.11,1102.7,False
OD0009491,O202308164590,P142,4,0.0,0.21,4789.08,1468.04,989.48,622.47,False
OD0009492,O202308164590,P153,4,0.28,0.21,4702.67,-243.86,1349.48,1032.59,True
OD0009493,O202306054591,P114,2,0.2,0.21,2571.36,569.21,1328.18,777.94,False
OD0009494,O202306054591,P125,3,0.0,0.21,5252.25,1133.73,1446.9,1068.99,False
OD0009495,O202412284592,P138,1,0.02,0.21,396.5,93.62,334.37,234.059,False
OD0009496,O202412284592,P112,2,0.11,0.21,756.57,133.48,351.27,245.889,False
OD0009497,O202308224593,P113,5,0.04,0.21,1883.88,309.63,324.36,249.46,False
OD0009498,O202404174594,P158,2,0.12,0.21,989.69,253.84,464.73,282.04,False
OD0009499,O202404174594,P122,4,0.22,0.21,2786.17,411.1,738.02,472.88,False
OD0009500,O202405104595,P133,3,0.02,0.21,2271.76,704.15,638.6,391.11,False
OD0009501,O202405104595,P128,2,0.0,0.21,849.71,165.1,351.12,268.57,False
OD0009502,O202405304596,P147,2,0.24,0.21,2571.79,-26.65,1398.32,1076.05,True
OD0009503,O202405304596,P126,1,0.14,0.21,1018.03,176.69,978.31,664.66,False
OD0009504,O202405304596,P118,3,0.04,0.21,2782.19,466.57,798.38,610.92,False
OD0009505,O202404124597,P153,4,0.17,0.21,5421.13,349.91,1349.48,1032.59,False
OD0009506,O202302244598,P116,1,0.24,0.21,707.35,46.15,769.19,538.433,False
OD0009507,O202302244598,P136,1,0.09,0.21,1627.55,242.38,1478.11,1102.7,False
OD0009508,O202302244598,P141,5,0.06,0.21,8035.62,1732.81,1412.98,981.64,False
OD0009509,O202306264599,P122,5,0.01,0.21,4420.37,1288.8,738.02,472.88,False
OD0009510,O202312214600,P157,2,0.12,0.21,364.27,39.47,171.05,130.79,False
OD0009511,O202312214600,P129,1,0.16,0.21,1023.28,258.66,1006.77,587.03,False
OD0009512,O202502164601,P105,5,0.0,0.21,1462.04,442.05,241.66,153.25,False
OD0009513,O202502164601,P154,4,0.1,0.21,710.68,84.18,163.15,125.79,False
OD0009514,O202409154602,P151,3,0.08,0.21,2161.56,427.19,647.25,453.075,False
OD0009515,O202409154602,P155,3,0.0,0.21,4712.68,963.21,1298.26,977.19,False
OD0009516,O202508154603,P157,5,0.15,0.21,879.62,73.01,171.05,130.79,False
OD0009517,O202508154603,P106,4,0.16,0.21,5174.57,449.11,1272.77,956.85,False
OD0009518,O202410024604,P143,3,0.07,0.21,1369.81,266.12,405.76,288.65,False
OD0009519,O202410024604,P108,1,0.13,0.21,119.62,14.4,113.63,84.46,False
OD0009520,O202410024604,P107,4,0.1,0.21,554.95,98.28,127.4,90.09,False
OD0009521,O202510034605,P154,2,0.02,0.21,386.93,68.19,163.15,125.79,False
OD0009522,O202510034605,P114,2,0.0,0.21,3214.2,1100.48,1328.18,777.94,False
OD0009523,O202506034606,P104,4,0.27,0.21,1499.84,-16.46,424.5,314.0,True
OD0009524,O202312244607,P105,3,0.29,0.21,622.83,54.99,241.66,153.25,False
OD0009525,O202312244607,P106,5,0.0,0.21,7700.26,1579.6,1272.77,956.85,False
OD0009526,O202410304608,P139,2,0.06,0.21,192.68,27.14,84.7,66.05,False
OD0009527,O202308294609,P131,1,0.15,0.21,640.28,178.33,622.54,350.83,False
OD0009528,O202308294609,P158,4,0.13,0.21,1956.89,489.1,464.73,282.04,False
OD0009529,O202309224610,P156,2,0.2,0.21,2686.18,408.12,1387.49,905.93,False
OD0009530,O202402184611,P124,5,0.23,0.21,937.71,83.07,201.29,138.38,False
OD0009531,O202402184611,P153,3,0.04,0.21,4702.67,788.73,1349.48,1032.59,False
OD0009532,O202211014612,P115,1,0.19,0.21,393.49,14.27,401.48,310.93,False
OD0009533,O202406024613,P147,3,0.0,0.21,5075.9,966.81,1398.32,1076.05,False
OD0009534,O202406024613,P134,3,0.0,0.21,309.89,61.71,85.37,64.8,False
OD0009535,O202411124614,P120,2,0.0,0.21,3528.63,942.18,1458.11,987.02,False
OD0009536,O202411124614,P138,4,0.0,0.21,1618.35,401.24,334.37,234.059,False
OD0009537,O202411124614,P114,5,0.21,0.21,6348.04,1356.61,1328.18,777.94,False
OD0009538,O202309074615,P152,5,0.3,0.21,5308.74,708.09,1253.54,735.86,False
OD0009539,O202212294616,P160,5,0.25,0.21,4639.5,599.25,1022.48,647.01,False
OD0009540,O202212294616,P127,2,0.28,0.21,895.14,115.57,513.74,312.11,False
OD0009541,O202407154617,P130,2,0.14,0.21,2453.9,618.78,1179.08,704.62,False
OD0009542,O202407154617,P102,5,0.17,0.21,287.98,37.28,57.35,40.145,False
OD0009543,O202410124618,P126,2,0.29,0.21,1680.93,59.88,978.31,664.66,False
OD0009544,O202410124618,P160,2,0.03,0.21,2400.17,689.59,1022.48,647.01,False
OD0009545,O202404014619,P152,1,0.0,0.21,1516.78,517.68,1253.54,735.86,False
OD0009546,O202406034620,P109,3,0.21,0.21,1216.39,189.34,424.17,271.98,False
OD0009547,O202407224621,P144,1,0.19,0.21,679.05,7.6,692.84,553.6,False
OD0009548,O202407224621,P125,3,0.15,0.21,4464.41,482.63,1446.9,1068.99,False
OD0009549,O202407224621,P107,2,0.01,0.21,305.22,72.07,127.4,90.09,False
OD0009550,O202407224621,P119,3,0.26,0.21,3103.13,404.18,1155.21,720.13,False
OD0009551,O202302174622,P160,4,0.02,0.21,4849.83,1420.08,1022.48,647.01,False
OD0009552,O202502084623,P105,3,0.02,0.21,859.68,250.73,241.66,153.25,False
OD0009553,O202406184624,P127,3,0.13,0.21,1622.44,404.53,513.74,312.11,False
OD0009554,O202406184624,P147,1,0.0,0.21,1691.97,322.27,1398.32,1076.05,False
OD0009555,O202402224625,P139,1,0.09,0.21,93.26,11.03,84.7,66.05,False
OD0009556,O202510244626,P140,2,0.0,0.21,3093.97,767.1,1278.5,894.9499999999999,False
OD0009557,O202510244626,P142,5,0.11,0.21,5327.86,1290.84,989.48,622.47,False
OD0009558,O202310044627,P142,5,0.07,0.21,5567.31,1488.73,989.48,622.47,False
OD0009559,O202310044627,P115,2,0.13,0.21,845.28,76.72,401.48,310.93,False
OD0009560,O202304234628,P108,5,0.0,0.21,687.46,145.85,113.63,84.46,False
OD0009561,O202304234628,P153,1,0.04,0.21,1567.56,262.91,1349.48,1032.59,False
OD0009562,O202507104629,P126,3,0.0,0.21,3551.27,940.95,978.31,664.66,False
OD0009563,O202411024630,P152,4,0.16,0.21,5096.39,1268.45,1253.54,735.86,False
OD0009564,O202411024630,P108,2,0.08,0.21,252.99,-60.24,113.63,84.46,True
OD0009565,O202411024630,P141,3,0.19,0.21,4154.59,488.62,1412.98,981.64,False
OD0009566,O202311234631,P144,3,0.2,0.21,2012.01,2.02,692.84,553.6,False
OD0009567,O202311234631,P113,2,0.22,0.21,612.26,7.08,324.36,249.46,False
OD0009568,O202501124632,P131,1,0.0,0.21,753.27,271.71,622.54,350.83,False
OD0009569,O202501124632,P110,3,0.17,0.21,1228.63,144.35,407.79,290.35,False
OD0009570,O202501124632,P135,3,0.26,0.21,1970.6,197.5,733.6,477.03,False
OD0009571,O202308224633,P123,5,0.0,0.21,7975.29,2824.9,1318.23,753.25,False
OD0009572,O202308224633,P105,5,0.0,0.21,1462.04,442.05,241.66,153.25,False
OD0009573,O202308224633,P149,2,0.0,0.21,929.67,335.98,384.16,216.17,False
OD0009574,O202211214634,P134,3,0.21,0.21,244.82,7.93,85.37,64.8,False
OD0009575,O202211214634,P105,4,0.02,0.21,1146.24,334.31,241.66,153.25,False
OD0009576,O202510034635,P133,5,0.15,0.21,3284.0,758.5,638.6,391.11,False
OD0009577,O202510034635,P120,4,0.17,0.21,5857.52,892.85,1458.11,987.02,False
OD0009578,O202510034635,P112,3,0.2,0.21,1020.09,105.38,351.27,245.889,False
OD0009579,O202212214636,P110,3,0.3,0.21,1036.19,-14.69,407.79,290.35,True
OD0009580,O202212214636,P101,1,0.29,0.21,957.82,139.5,1114.91,652.09,False
OD0009581,O202408174637,P157,5,0.0,0.21,1034.85,201.3,171.05,130.79,False
OD0009582,O202408174637,P145,1,0.1,0.21,441.2,52.58,405.14,312.05,False
OD0009583,O202501064638,P123,4,0.09,0.21,5806.01,1785.36,1318.23,753.25,False
OD0009584,O202501064638,P126,5,0.11,0.21,5267.71,1030.18,978.31,664.66,False
OD0009585,O202501064638,P142,5,0.0,0.21,5986.35,1835.05,989.48,622.47,False
OD0009586,O202311094639,P150,3,0.04,0.21,1766.76,251.04,506.99,403.03,False
OD0009587,O202311094639,P110,2,0.09,0.21,898.04,161.48,407.79,290.35,False
OD0009588,O202311094639,P135,3,0.03,0.21,2583.08,703.69,733.6,477.03,False
OD0009589,O202411154640,P128,5,0.02,0.21,2081.79,377.64,351.12,268.57,False
OD0009590,O202411154640,P143,5,0.07,0.21,2283.01,443.53,405.76,288.65,False
OD0009591,O202411154640,P150,3,0.08,0.21,1693.14,190.2,506.99,403.03,False
OD0009592,O202411154640,P156,1,0.25,0.21,1259.15,134.69,1387.49,905.93,False
OD0009593,O202211094641,P125,2,0.09,0.21,3186.36,495.38,1446.9,1068.99,False
OD0009594,O202506124642,P121,1,0.0,0.21,370.71,125.49,306.37,180.88,False
OD0009595,O202506124642,P109,4,0.06,0.21,1929.8,506.96,424.17,271.98,False
OD0009596,O202409034643,P102,4,0.0,0.21,277.57,68.82,57.35,40.145,False
OD0009597,O202409034643,P123,2,0.29,0.21,2264.98,365.39,1318.23,753.25,False
OD0009598,O202510204644,P157,5,0.0,0.21,1034.85,201.3,171.05,130.79,False
OD0009599,O202510204644,P122,4,0.23,0.21,2750.45,381.58,738.02,472.88,False
OD0009600,O202510204644,P147,1,0.11,0.21,1505.85,168.45,1398.32,1076.05,False
OD0009601,O202302154645,P156,2,0.01,0.21,3324.15,935.37,1387.49,905.93,False
OD0009602,O202302154645,P155,2,0.15,0.21,2670.52,252.66,1298.26,977.19,False
OD0009603,O202302154645,P130,2,0.0,0.21,2853.37,948.92,1179.08,704.62,False
OD0009604,O202505184646,P113,3,0.0,0.21,1177.43,224.7,324.36,249.46,False
OD0009605,O202401144647,P151,2,0.18,0.21,1284.4,155.34,647.25,453.075,False
OD0009606,O202401144647,P125,1,0.25,0.21,1313.06,16.19,1446.9,1068.99,False
OD0009607,O202401144647,P142,3,0.0,0.21,3591.81,1101.03,989.48,622.47,False
OD0009608,O202401144647,P141,1,0.23,0.21,1316.47,106.35,1412.98,981.64,False
OD0009609,O202401084648,P115,1,0.06,0.21,456.64,66.46,401.48,310.93,False
OD0009610,O202401084648,P125,1,0.23,0.21,1348.08,45.12,1446.9,1068.99,False
OD0009611,O202401084648,P103,5,0.28,0.21,3686.26,-22.55,846.25,613.81,True
OD0009612,O202401084648,P114,4,0.21,0.21,5078.43,1085.29,1328.18,777.94,False
OD0009613,O202510264649,P151,2,0.19,0.21,1268.74,142.4,647.25,453.075,False
OD0009614,O202510264649,P106,2,0.0,0.21,3080.1,631.84,1272.77,956.85,False
OD0009615,O202401134650,P155,2,0.13,0.21,2733.36,304.59,1298.26,977.19,False
OD0009616,O202401134650,P108,4,0.07,0.21,511.47,84.86,113.63,84.46,False
OD0009617,O202501234651,P105,5,0.07,0.21,1359.7,357.47,241.66,153.25,False
OD0009618,O202408294652,P104,4,0.02,0.21,2013.49,408.04,424.5,314.0,False
OD0009619,O202408294652,P102,3,0.2,0.21,166.54,17.21,57.35,40.145,False
OD0009620,O202408294652,P115,5,0.05,0.21,2307.51,352.38,401.48,310.93,False
OD0009621,O202504184653,P108,2,0.21,0.21,217.24,10.62,113.63,84.46,False
OD0009622,O202410154654,P116,5,0.0,0.21,4653.6,1153.79,769.19,538.433,False
OD0009623,O202504134655,P157,2,0.0,0.21,413.94,80.52,171.05,130.79,False
OD0009624,O202504134655,P114,1,0.0,0.21,1607.1,550.24,1328.18,777.94,False
OD0009625,O202306294656,P131,5,0.03,0.21,3653.38,1265.17,622.54,350.83,False
OD0009626,O202306294656,P146,5,0.12,0.21,3529.23,843.12,662.89,414.72,False
OD0009627,O202502244657,P124,5,0.17,0.21,1010.78,143.45,201.29,138.38,False
OD0009628,O202502244657,P153,2,0.06,0.21,3069.8,471.84,1349.48,1032.59,False
OD0009629,O202308094658,P155,2,0.19,0.21,2544.85,148.8,1298.26,977.19,False
OD0009630,O202308094658,P128,5,0.16,0.21,1784.39,131.85,351.12,268.57,False
OD0009631,O202412134659,P105,3,0.08,0.21,807.05,207.23,241.66,153.25,False
OD0009632,O202412134659,P149,4,0.22,0.21,1450.28,333.9,384.16,216.17,False
OD0009633,O202501224660,P150,4,0.28,0.21,1766.76,-151.99,506.99,403.03,True
OD0009634,O202501224660,P132,5,0.07,0.21,2900.74,819.31,515.55,315.6,False
OD0009635,O202501224660,P115,2,0.27,0.21,709.25,53.55,401.48,310.93,False
OD0009636,O202508304661,P101,4,0.04,0.21,5180.32,1672.89,1114.91,652.09,False
OD0009637,O202508304661,P147,2,0.0,0.21,3383.93,644.54,1398.32,1076.05,False
OD0009638,O202211014662,P149,4,0.09,0.21,1691.99,533.66,384.16,216.17,False
OD0009639,O202402034663,P142,3,0.29,0.21,2550.19,240.18,989.48,622.47,False
OD0009640,O202402034663,P124,4,0.09,0.21,886.56,179.18,201.29,138.38,False
OD0009641,O202402034663,P112,1,0.13,0.21,369.78,59.72,351.27,245.889,False
OD0009642,O202308034664,P102,5,0.0,0.21,346.97,86.02,57.35,40.145,False
OD0009643,O202308034664,P138,2,0.24,0.21,614.97,40.12,334.37,234.059,False
OD0009644,O202308034664,P137,1,0.21,0.21,1373.05,145.16,1436.4,989.6,False
OD0009645,O202506084665,P136,4,0.01,0.21,7082.51,1442.52,1478.11,1102.7,False
OD0009646,O202506084665,P126,2,0.18,0.21,1941.36,275.11,978.31,664.66,False
OD0009647,O202506084665,P112,1,0.05,0.21,403.78,87.82,351.27,245.889,False
OD0009648,O202506084665,P160,1,0.09,0.21,1125.85,283.45,1022.48,647.01,False
OD0009649,O202409044666,P142,5,0.15,0.21,5088.4,1092.94,989.48,622.47,False
OD0009650,O202409044666,P125,5,0.06,0.21,8228.52,1455.48,1446.9,1068.99,False
OD0009651,O202402084667,P106,5,0.07,0.21,7161.24,1134.13,1272.77,956.85,False
OD0009652,O202504064668,P151,3,0.01,0.21,2326.02,563.11,647.25,453.075,False
OD0009653,O202504064668,P139,2,0.07,0.21,190.63,25.44,84.7,66.05,False
OD0009654,O202308014669,P136,2,0.02,0.21,3505.49,691.7,1478.11,1102.7,False
OD0009655,O202308014669,P108,3,0.21,0.21,325.86,15.92,113.63,84.46,False
OD0009656,O202308014669,P123,2,0.0,0.21,3190.12,1129.96,1318.23,753.25,False
OD0009657,O202301304670,P127,1,0.04,0.21,596.76,181.08,513.74,312.11,False
OD0009658,O202301304670,P148,4,0.08,0.21,1851.43,316.99,415.79,303.28,False
OD0009659,O202301304670,P134,4,0.21,0.21,326.42,10.57,85.37,64.8,False
OD0009660,O202307094671,P111,1,0.29,0.21,321.96,34.67,374.76,231.41,False
OD0009661,O202305174672,P119,1,0.08,0.21,1285.98,342.66,1155.21,720.13,False
OD0009662,O202501064673,P127,3,0.22,0.21,1454.6,265.82,513.74,312.11,False
OD0009663,O202501064673,P130,2,0.0,0.21,2853.37,948.92,1179.08,704.62,False
OD0009664,O202508024674,P124,1,0.15,0.21,207.03,32.72,201.29,138.38,False
OD0009665,O202405124675,P123,3,0.1,0.21,4306.66,1299.47,1318.23,753.25,False
OD0009666,O202405124675,P121,5,0.16,0.21,1556.97,382.35,306.37,180.88,False
OD0009667,O202305034676,P156,2,0.18,0.21,2753.34,463.62,1387.49,905.93,False
OD0009668,O202504264677,P126,1,0.01,0.21,1171.92,303.87,978.31,664.66,False
OD0009669,O202504264677,P130,5,0.22,0.21,5564.08,1075.31,1179.08,704.62,False
OD0009670,O202307064678,P135,3,0.19,0.21,2157.0,351.56,733.6,477.03,False
OD0009671,O202307064678,P158,4,0.11,0.21,2001.87,526.28,464.73,282.04,False
OD0009672,O202412164679,P137,3,0.14,0.21,4484.15,737.11,1436.4,989.6,False
OD0009673,O202305254680,P150,4,0.3,0.21,1717.68,-192.55,506.99,403.03,True
OD0009674,O202305254680,P160,1,0.21,0.21,977.39,160.75,1022.48,647.01,False
OD0009675,O202411164681,P157,4,0.09,0.21,753.37,99.46,171.05,130.79,False
OD0009676,O202411164681,P133,3,0.15,0.21,1970.4,455.1,638.6,391.11,False
OD0009677,O202307284682,P117,2,0.1,0.21,540.93,99.79,248.36,173.63,False
OD0009678,O202307284682,P136,2,0.15,0.21,3040.47,307.39,1478.11,1102.7,False
OD0009679,O202307284682,P153,3,0.0,0.21,4898.61,950.67,1349.48,1032.59,False
OD0009680,O202403304683,P123,1,0.05,0.21,1515.31,499.07,1318.23,753.25,False
OD0009681,O202403304683,P140,1,0.13,0.21,1345.88,217.35,1278.5,894.9499999999999,False
OD0009682,O202212104684,P135,2,0.02,0.21,1739.81,483.8,733.6,477.03,False
OD0009683,O202212104684,P110,4,0.16,0.21,1657.91,208.77,407.79,290.35,False
OD0009684,O202404144685,P160,1,0.1,0.21,1113.48,273.22,1022.48,647.01,False
OD0009685,O202404184686,P107,3,0.0,0.21,462.46,111.93,127.4,90.09,False
OD0009686,O202404184686,P101,5,0.19,0.21,5463.62,1254.94,1114.91,652.09,False
OD0009687,O202411044687,P111,5,0.18,0.21,1859.18,379.47,374.76,231.41,False
OD0009688,O202411044687,P110,4,0.22,0.21,1539.49,110.9,407.79,290.35,False
OD0009689,O202411044687,P115,4,0.28,0.21,1399.08,-87.46,401.48,310.93,True
OD0009690,O202510184688,P149,5,0.08,0.21,2138.23,686.29,384.16,216.17,False
OD0009691,O202510184688,P116,4,0.18,0.21,3052.76,369.21,769.19,538.433,False
OD0009692,O202304294689,P118,1,0.04,0.21,927.4,155.52,798.38,610.92,False
OD0009693,O202401014690,P150,5,0.3,0.21,2147.1,-240.69,506.99,403.03,True
OD0009694,O202401014690,P103,2,0.28,0.21,1474.51,-9.02,846.25,613.81,True
OD0009695,O202211264691,P117,1,0.22,0.21,234.4,20.09,248.36,173.63,False
OD0009696,O202211264691,P154,5,0.24,0.21,750.16,-8.98,163.15,125.79,True
